Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,name,description,price,currency,scraped_at,section,Revenue,Scraped Month
136272,End-cap,No,Clothing,Yes,2887,Zara,PURL KNIT SWEATER,High collar sweater with front zipper. Long sleeves. Rib trim.,12.99,USD,2024-02-19 08:54:45.320958,man,37502.13,2024-02
193227,End-cap,Yes,Clothing,Yes,1778,Zara,BRAIDED COLOR BLOCK SWEATER,Round neck long sleeve full cut sweater. Rib trim.,69.9,USD,2024-02-19 08:54:45.927706,man,124282.20000000001,2024-02
165786,End-cap,No,Clothing,Yes,1278,Zara,CONTRAST INTERIOR SWEATER,Cotton blend sweater. Round neck and long sleeves. Contrast interior. Rib trim.,59.9,USD,2024-02-19 08:54:46.542710,man,76552.2,2024-02
174708,Front of Store,No,Clothing,Yes,529,Zara,ABSTRACT JACQUARD SWEATER,Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.,59.9,USD,2024-02-19 08:54:47.065078,man,31687.1,2024-02
142257,Aisle,Yes,Clothing,Yes,1180,Zara,BASIC SLIM FIT T-SHIRT,Slim fit shirt. Round neck and short sleeves.,19.9,USD,2024-02-19 08:56:26.127459,man,23482.0,2024-02
126146,Aisle,No,Clothing,No,2759,Zara,CROPPED WASHED T-SHIRT,Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.,39.9,USD,2024-02-19 08:56:26.653517,man,110084.09999999999,2024-02
129134,Aisle,No,Clothing,Yes,1831,Zara,BASIC HEAVYWEIGHT T-SHIRT,Roomy T-shirt made of dense cotton. Round neck and short sleeves.,29.9,USD,2024-02-19 08:56:27.459508,man,54746.899999999994,2024-02
129898,End-cap,No,Clothing,No,1866,Zara,HEART PRINT T-SHIRT,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,39.9,USD,2024-02-19 08:56:27.954174,man,74453.4,2024-02
189692,End-cap,Yes,Clothing,No,1553,Zara,TEXT T-SHIRT,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,39.9,USD,2024-02-19 08:56:28.447616,man,61964.7,2024-02
154846,End-cap,Yes,Clothing,No,917,Zara,PRINTED CROPPED FIT SHIRT LIMITED EDITION,Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.,39.9,USD,2024-02-19 08:56:28.979960,man,36588.299999999996,2024-02
122307,End-cap,No,Clothing,No,702,Zara,RIBBED KNIT T-SHIRT,Cotton knit tank top. Round neck with front button closure. Rib trim.,49.9,USD,2024-02-19 08:56:29.503270,man,35029.799999999996,2024-02
182099,Aisle,Yes,Clothing,No,1978,Zara,OVERSIZE FIT T-SHIRT,Oversized T-shirt. Round neck and short sleeves.,39.9,USD,2024-02-19 08:56:30.052250,man,78922.2,2024-02
159816,Front of Store,No,Clothing,Yes,1961,Zara,BASIC MEDIUM WEIGHT T-SHIRT,Regular fit T-shirt. Round neck and short sleeves.,27.9,USD,2024-02-19 08:56:30.594950,man,54711.899999999994,2024-02
165326,Aisle,No,Clothing,No,1188,Zara,STRUCTURED TEXT T-SHIRT,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,45.9,USD,2024-02-19 08:56:31.128680,man,54529.2,2024-02
185154,Aisle,Yes,Clothing,No,996,Zara,ABSTRACT PRINT T-SHIRT,Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.,39.9,USD,2024-02-19 08:56:31.723585,man,39740.4,2024-02
141330,Aisle,No,Clothing,Yes,1915,Zara,RAISED TEXT T-SHIRT LIMITED EDITION,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,39.9,USD,2024-02-19 08:56:32.570492,man,76408.5,2024-02
158958,End-cap,No,Clothing,No,903,Zara,RIBBED KNIT T-SHIRT,Cropped fit knit shirt. Round neck and long sleeves. Washed effect.,45.9,USD,2024-02-19 08:56:33.167445,man,41447.7,2024-02
155010,Aisle,Yes,Clothing,Yes,729,Zara,SEMI-SHEER KNIT SHIRT LIMITED EDITION,Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.,45.9,USD,2024-02-19 08:56:33.715892,man,33461.1,2024-02
135857,Aisle,No,Clothing,Yes,2045,Zara,VISCOSE BLEND KNIT T-SHIRT,Knit shirt in viscose blend fabric. Mock neck and short sleeves. Rib trim.,45.9,USD,2024-02-19 08:56:34.269203,man,93865.5,2024-02
147690,Aisle,Yes,Clothing,No,881,Zara,STRIPED JACQUARD T-SHIRT,Relaxed fit T-shirt with round neck and short sleeves.,39.9,USD,2024-02-19 08:56:34.766636,man,35151.9,2024-02
130321,End-cap,Yes,Clothing,No,2093,Zara,ABSTRACT PRINT KNIT T-SHIRT,Cotton knit T-shirt. Round neck and short sleeves.,39.9,USD,2024-02-19 08:56:35.255056,man,83510.7,2024-02
196752,End-cap,No,Clothing,No,2227,Zara,STRUCTURED TEXT T-SHIRT,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,45.9,USD,2024-02-19 08:56:35.985294,man,102219.3,2024-02
181011,Aisle,Yes,Clothing,Yes,994,Zara,HERRINGBONE TEXTURED JACKET,RETRO SNEAKERS,89.9,USD,2024-02-19 09:10:31.877971,man,89360.6,2024-02
139967,End-cap,No,Clothing,No,2634,Zara,OVERSIZED CROPPED JACKET LIMITED EDITION,V-neck sweater with long sleeves. Rib trim.,69.9,USD,2024-02-19 09:10:32.534246,man,184116.6,2024-02
162699,End-cap,No,Clothing,Yes,2732,Zara,LEATHER BIKER JACKET,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,89.9,USD,2024-02-19 09:10:33.128884,man,245606.80000000002,2024-02
119044,Aisle,No,Clothing,Yes,1140,Zara,CROPPED LEATHER JACKET,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,169.0,USD,2024-02-19 09:10:33.890995,man,192660.0,2024-02
121348,End-cap,No,Clothing,Yes,1008,Zara,FAUX LEATHER BOXY FIT JACKET,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,169.0,USD,2024-02-19 09:10:34.521463,man,170352.0,2024-02
163982,Front of Store,No,Clothing,No,2685,Zara,FAUX LEATHER JACKET,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,69.9,USD,2024-02-19 09:10:35.068338,man,187681.50000000003,2024-02
185774,End-cap,Yes,Clothing,Yes,1145,Zara,FAUX SUEDE BOMBER JACKET,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.99,USD,2024-02-19 09:10:35.641404,man,22888.55,2024-02
144651,Aisle,Yes,Clothing,No,1791,Zara,DENIM BOMBER JACKET,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,139.0,USD,2024-02-19 09:10:36.152051,man,248949.0,2024-02
195103,Aisle,Yes,Clothing,No,2849,Zara,BOUCLÉ TEXTURED JACKET,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,109.0,USD,2024-02-19 09:10:36.839166,man,310541.0,2024-02
123047,Aisle,No,Clothing,Yes,2985,Zara,SUIT JACKET IN 100% LINEN,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,109.0,USD,2024-02-19 09:10:37.484871,man,325365.0,2024-02
123077,Front of Store,No,Clothing,No,1603,Zara,JACQUARD DENIM JACKET,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,109.0,USD,2024-02-19 09:10:38.362632,man,174727.0,2024-02
171860,Aisle,Yes,Clothing,No,707,Zara,PADDED DENIM JACKET,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,109.0,USD,2024-02-19 09:10:38.884024,man,77063.0,2024-02
149487,Aisle,No,Clothing,Yes,1258,Zara,LEATHER JACKET,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,99.9,USD,2024-02-19 09:10:39.415761,man,125674.20000000001,2024-02
168516,Front of Store,Yes,Clothing,No,2168,Zara,LIGHTWEIGHT BOMBER JACKET,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,89.9,USD,2024-02-19 09:10:39.911179,man,194903.2,2024-02
177771,End-cap,Yes,Clothing,Yes,1764,Zara,SUIT JACKET,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,69.9,USD,2024-02-19 09:10:40.681401,man,123303.6,2024-02
172015,End-cap,Yes,Clothing,Yes,2622,Zara,FAUX LEATHER BOMBER JACKET,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,139.0,USD,2024-02-19 09:10:41.519426,man,364458.0,2024-02
118985,Aisle,No,Clothing,Yes,694,Zara,PATCH BOMBER JACKET,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,139.0,USD,2024-02-19 09:10:42.016223,man,96466.0,2024-02
112194,Aisle,Yes,Clothing,Yes,2187,Zara,STRETCH POCKET OVERSHIRT,Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,109.0,USD,2024-02-19 09:10:42.593244,man,238383.0,2024-02
113435,Aisle,No,Clothing,Yes,2973,Zara,RIB COLLAR JACKET,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,129.0,USD,2024-02-19 09:10:43.379668,man,383517.0,2024-02
159182,Front of Store,Yes,Clothing,No,1014,Zara,FAUX LEATHER OVERSIZED JACKET LIMITED EDITION,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,169.0,USD,2024-02-19 09:10:43.883037,man,171366.0,2024-02
199233,Aisle,Yes,Clothing,No,2222,Zara,CONTRASTING PATCHES BOMBER JACKET,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,159.0,USD,2024-02-19 09:10:44.463883,man,353298.0,2024-02
137044,Aisle,No,Clothing,Yes,2534,Zara,PATCH BOMBER JACKET,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,12.99,USD,2024-02-19 09:10:45.009106,man,32916.66,2024-02
154736,Front of Store,Yes,Clothing,Yes,1466,Zara,CROPPED BOMBER JACKET LIMITED EDITION,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,19.9,USD,2024-02-19 09:10:45.631804,man,29173.399999999998,2024-02
141434,Front of Store,No,Clothing,Yes,2870,Zara,FAUX LEATHER PUFFER JACKET,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,39.9,USD,2024-02-19 09:10:31.877972,man,114513.0,2024-02
